UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
165981, 0,"R",45,"R",30,"R",5,"R",9,"R",1,"R",0,"R",0
165981,10,"R",45,"R",30,"R",5,"R",9,"R",1,"R",0,"R",0
165981,20,"R",35,"R",30,"R",4,"R",1,"R",0,"R",0,"R",0
165981,30,"R",10,"R",0,"R",1,"R",8,"R",1,"R",0,"R",0
166018, 0,"R",47,"R",15,"R",11,"R",17,"R",4,"R",0,"R",0
166018,10,"R",47,"R",15,"R",11,"R",17,"R",4,"R",0,"R",0
166018,40,"R",47,"R",15,"R",11,"R",17,"R",4,"R",0,"R",0
166018,41,"R",40,"R",15,"R",11,"R",11,"R",3,"R",0,"R",0
166018,42,"R",7,"R",0,"R",0,"R",6,"R",1,"R",0,"R",0
166018,44,"R",40,"R",15,"R",11,"R",11,"R",3,"R",0,"R",0
166027, 0,"R",2117,"R",1180,"R",173,"R",271,"R",186,"R",307,"R",0
166027,10,"R",2117,"R",1180,"R",173,"R",271,"R",186,"R",307,"R",0
166027,20,"R",1066,"R",1066,"R",0,"R",0,"R",0,"R",0,"R",0
166027,30,"R",406,"R",0,"R",157,"R",249,"R",0,"R",0,"R",0
166027,40,"R",645,"R",114,"R",16,"R",22,"R",186,"R",307,"R",0
166027,41,"R",288,"R",92,"R",9,"R",18,"R",57,"R",112,"R",0
166027,42,"R",357,"R",22,"R",7,"R",4,"R",129,"R",195,"R",0
166027,44,"R",285,"R",89,"R",9,"R",18,"R",57,"R",112,"R",0
166027,45,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0
166045, 0,"R",9,"R",1,"R",3,"R",0,"R",5,"R",0,"R",0
166045,10,"R",9,"R",1,"R",3,"R",0,"R",5,"R",0,"R",0
166045,20,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0
166045,40,"R",6,"R",0,"R",1,"R",0,"R",5,"R",0,"R",0
166045,41,"R",6,"R",0,"R",1,"R",0,"R",5,"R",0,"R",0
166045,45,"R",6,"R",0,"R",1,"R",0,"R",5,"R",0,"R",0
166054, 0,"R",15,"R",6,"R",0,"R",5,"R",4,"R",0,"R",0
166054,10,"R",15,"R",6,"R",0,"R",5,"R",4,"R",0,"R",0
166054,20,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0
166054,30,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0
166054,40,"R",6,"R",1,"R",0,"R",1,"R",4,"R",0,"R",0
166054,41,"R",6,"R",1,"R",0,"R",1,"R",4,"R",0,"R",0
166054,44,"R",6,"R",1,"R",0,"R",1,"R",4,"R",0,"R",0
166124, 0,"R",313,"R",100,"R",82,"R",102,"R",4,"R",25,"R",0
166124,10,"R",313,"R",100,"R",82,"R",102,"R",4,"R",25,"R",0
166124,20,"R",177,"R",97,"R",80,"R",0,"R",0,"R",0,"R",0
166124,30,"R",48,"R",0,"R",0,"R",47,"R",1,"R",0,"R",0
166124,40,"R",88,"R",3,"R",2,"R",55,"R",3,"R",25,"R",0
166124,41,"R",26,"R",0,"R",0,"R",1,"R",0,"R",25,"R",0
166124,42,"R",62,"R",3,"R",2,"R",54,"R",3,"R",0,"R",0
166124,44,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
166124,45,"R",25,"R",0,"R",0,"R",0,"R",0,"R",25,"R",0
166133, 0,"R",100,"R",71,"R",10,"R",12,"R",7,"R",0,"R",0
166133,10,"R",100,"R",71,"R",10,"R",12,"R",7,"R",0,"R",0
166133,20,"R",78,"R",71,"R",7,"R",0,"R",0,"R",0,"R",0
166133,30,"R",22,"R",0,"R",3,"R",12,"R",7,"R",0,"R",0
166391, 0,"R",64,"R",20,"R",21,"R",23,"R",0,"R",0,"R",0
166391,10,"R",64,"R",20,"R",21,"R",23,"R",0,"R",0,"R",0
166391,40,"R",64,"R",20,"R",21,"R",23,"R",0,"R",0,"R",0
166391,41,"R",57,"R",19,"R",21,"R",17,"R",0,"R",0,"R",0
166391,42,"R",7,"R",1,"R",0,"R",6,"R",0,"R",0,"R",0
166391,44,"R",57,"R",19,"R",21,"R",17,"R",0,"R",0,"R",0
166407, 0,"R",26,"R",0,"R",2,"R",21,"R",3,"R",0,"R",0
166407,10,"R",26,"R",0,"R",2,"R",21,"R",3,"R",0,"R",0
166407,40,"R",26,"R",0,"R",2,"R",21,"R",3,"R",0,"R",0
166407,41,"R",26,"R",0,"R",2,"R",21,"R",3,"R",0,"R",0
166407,44,"R",26,"R",0,"R",2,"R",21,"R",3,"R",0,"R",0
166452, 0,"R",135,"R",42,"R",37,"R",32,"R",15,"R",0,"R",9
166452,10,"R",135,"R",42,"R",37,"R",32,"R",15,"R",0,"R",9
166452,40,"R",135,"R",42,"R",37,"R",32,"R",15,"R",0,"R",9
166452,41,"R",109,"R",42,"R",37,"R",27,"R",3,"R",0,"R",0
166452,42,"R",17,"R",0,"R",0,"R",5,"R",12,"R",0,"R",0
166452,43,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
166452,44,"R",109,"R",42,"R",37,"R",27,"R",3,"R",0,"R",0
166489, 0,"R",9,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0
166489,10,"R",9,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0
166489,40,"R",9,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0
166489,41,"R",9,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0
166489,44,"R",9,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0
166513, 0,"R",605,"R",153,"R",176,"R",114,"R",10,"R",127,"R",25
166513,10,"R",604,"R",153,"R",176,"R",114,"R",10,"R",127,"R",24
166513,20,"R",305,"R",146,"R",159,"R",0,"R",0,"R",0,"R",0
166513,30,"R",126,"R",2,"R",12,"R",112,"R",0,"R",0,"R",0
166513,40,"R",173,"R",5,"R",5,"R",2,"R",10,"R",127,"R",24
166513,41,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0
166513,42,"R",163,"R",0,"R",0,"R",2,"R",10,"R",127,"R",24
166513,45,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0
166513,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
166629, 0,"R",1458,"R",507,"R",313,"R",256,"R",3,"R",379,"R",0
166629,10,"R",1458,"R",507,"R",313,"R",256,"R",3,"R",379,"R",0
166629,20,"R",798,"R",504,"R",293,"R",1,"R",0,"R",0,"R",0
166629,30,"R",254,"R",2,"R",7,"R",245,"R",0,"R",0,"R",0
166629,40,"R",406,"R",1,"R",13,"R",10,"R",3,"R",379,"R",0
166629,41,"R",364,"R",1,"R",12,"R",8,"R",2,"R",341,"R",0
166629,42,"R",42,"R",0,"R",1,"R",2,"R",1,"R",38,"R",0
166629,44,"R",364,"R",1,"R",12,"R",8,"R",2,"R",341,"R",0
166638, 0,"R",709,"R",141,"R",220,"R",106,"R",0,"R",225,"R",17
166638,10,"R",709,"R",141,"R",220,"R",106,"R",0,"R",225,"R",17
166638,20,"R",360,"R",141,"R",218,"R",1,"R",0,"R",0,"R",0
166638,30,"R",107,"R",0,"R",2,"R",105,"R",0,"R",0,"R",0
166638,40,"R",242,"R",0,"R",0,"R",0,"R",0,"R",225,"R",17
166638,41,"R",151,"R",0,"R",0,"R",0,"R",0,"R",151,"R",0
166638,42,"R",68,"R",0,"R",0,"R",0,"R",0,"R",60,"R",8
166638,43,"R",23,"R",0,"R",0,"R",0,"R",0,"R",14,"R",9
166638,44,"R",151,"R",0,"R",0,"R",0,"R",0,"R",151,"R",0
166647, 0,"R",73,"R",32,"R",17,"R",24,"R",0,"R",0,"R",0
166647,10,"R",73,"R",32,"R",17,"R",24,"R",0,"R",0,"R",0
166647,20,"R",39,"R",31,"R",5,"R",3,"R",0,"R",0,"R",0
166647,30,"R",34,"R",1,"R",12,"R",21,"R",0,"R",0,"R",0
166656, 0,"R",303,"R",65,"R",96,"R",105,"R",17,"R",0,"R",20
166656,10,"R",300,"R",65,"R",96,"R",105,"R",17,"R",0,"R",17
166656,40,"R",300,"R",65,"R",96,"R",105,"R",17,"R",0,"R",17
166656,41,"R",277,"R",64,"R",88,"R",95,"R",16,"R",0,"R",14
166656,42,"R",23,"R",1,"R",8,"R",10,"R",1,"R",0,"R",3
166656,44,"R",277,"R",64,"R",88,"R",95,"R",16,"R",0,"R",14
166656,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
166674, 0,"R",113,"R",54,"R",29,"R",30,"R",0,"R",0,"R",0
166674,10,"R",113,"R",54,"R",29,"R",30,"R",0,"R",0,"R",0
166674,20,"R",63,"R",54,"R",9,"R",0,"R",0,"R",0,"R",0
166674,30,"R",29,"R",0,"R",17,"R",12,"R",0,"R",0,"R",0
166674,40,"R",21,"R",0,"R",3,"R",18,"R",0,"R",0,"R",0
166674,41,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
166674,42,"R",20,"R",0,"R",3,"R",17,"R",0,"R",0,"R",0
166674,44,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
166683, 0,"R",1391,"R",684,"R",214,"R",160,"R",0,"R",0,"R",333
166683,10,"R",1058,"R",684,"R",214,"R",160,"R",0,"R",0,"R",0
166683,20,"R",818,"R",684,"R",134,"R",0,"R",0,"R",0,"R",0
166683,30,"R",229,"R",0,"R",72,"R",157,"R",0,"R",0,"R",0
166683,40,"R",11,"R",0,"R",8,"R",3,"R",0,"R",0,"R",0
166683,41,"R",11,"R",0,"R",8,"R",3,"R",0,"R",0,"R",0
166683,44,"R",11,"R",0,"R",8,"R",3,"R",0,"R",0,"R",0
166683,50,"R",333,"R",0,"R",0,"R",0,"R",0,"R",0,"R",333
166692, 0,"R",92,"R",36,"R",28,"R",16,"R",6,"R",0,"R",6
166692,10,"R",86,"R",36,"R",28,"R",16,"R",6,"R",0,"R",0
166692,20,"R",68,"R",36,"R",27,"R",5,"R",0,"R",0,"R",0
166692,30,"R",18,"R",0,"R",1,"R",11,"R",6,"R",0,"R",0
166692,50,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
166708, 0,"R",1490,"R",234,"R",252,"R",684,"R",48,"R",0,"R",272
166708,10,"R",1218,"R",234,"R",252,"R",684,"R",48,"R",0,"R",0
166708,20,"R",140,"R",114,"R",26,"R",0,"R",0,"R",0,"R",0
166708,30,"R",85,"R",16,"R",16,"R",53,"R",0,"R",0,"R",0
166708,40,"R",993,"R",104,"R",210,"R",631,"R",48,"R",0,"R",0
166708,41,"R",993,"R",104,"R",210,"R",631,"R",48,"R",0,"R",0
166708,45,"R",993,"R",104,"R",210,"R",631,"R",48,"R",0,"R",0
166708,50,"R",272,"R",0,"R",0,"R",0,"R",0,"R",0,"R",272
166717, 0,"R",82,"R",6,"R",27,"R",44,"R",5,"R",0,"R",0
166717,10,"R",82,"R",6,"R",27,"R",44,"R",5,"R",0,"R",0
166717,40,"R",82,"R",6,"R",27,"R",44,"R",5,"R",0,"R",0
166717,41,"R",82,"R",6,"R",27,"R",44,"R",5,"R",0,"R",0
166717,44,"R",82,"R",6,"R",27,"R",44,"R",5,"R",0,"R",0
166823, 0,"R",102,"R",46,"R",37,"R",12,"R",7,"R",0,"R",0
166823,10,"R",102,"R",46,"R",37,"R",12,"R",7,"R",0,"R",0
166823,20,"R",86,"R",45,"R",36,"R",5,"R",0,"R",0,"R",0
166823,30,"R",16,"R",1,"R",1,"R",7,"R",7,"R",0,"R",0
166850, 0,"R",196,"R",32,"R",79,"R",74,"R",1,"R",10,"R",0
166850,10,"R",196,"R",32,"R",79,"R",74,"R",1,"R",10,"R",0
166850,20,"R",87,"R",23,"R",64,"R",0,"R",0,"R",0,"R",0
166850,30,"R",27,"R",0,"R",0,"R",27,"R",0,"R",0,"R",0
166850,40,"R",82,"R",9,"R",15,"R",47,"R",1,"R",10,"R",0
166850,42,"R",82,"R",9,"R",15,"R",47,"R",1,"R",10,"R",0
166869, 0,"R",108,"R",11,"R",28,"R",51,"R",18,"R",0,"R",0
166869,10,"R",108,"R",11,"R",28,"R",51,"R",18,"R",0,"R",0
166869,40,"R",108,"R",11,"R",28,"R",51,"R",18,"R",0,"R",0
166869,41,"R",108,"R",11,"R",28,"R",51,"R",18,"R",0,"R",0
166869,44,"R",108,"R",11,"R",28,"R",51,"R",18,"R",0,"R",0
166887, 0,"R",99,"R",75,"R",14,"R",10,"R",0,"R",0,"R",0
166887,10,"R",99,"R",75,"R",14,"R",10,"R",0,"R",0,"R",0
166887,20,"R",75,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0
166887,30,"R",24,"R",0,"R",14,"R",10,"R",0,"R",0,"R",0
166911, 0,"R",21,"R",13,"R",5,"R",3,"R",0,"R",0,"R",0
166911,10,"R",21,"R",13,"R",5,"R",3,"R",0,"R",0,"R",0
166911,40,"R",21,"R",13,"R",5,"R",3,"R",0,"R",0,"R",0
166911,41,"R",19,"R",12,"R",5,"R",2,"R",0,"R",0,"R",0
166911,42,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
166911,44,"R",19,"R",12,"R",5,"R",2,"R",0,"R",0,"R",0
166939, 0,"R",227,"R",61,"R",57,"R",42,"R",9,"R",54,"R",4
166939,10,"R",227,"R",61,"R",57,"R",42,"R",9,"R",54,"R",4
166939,20,"R",106,"R",58,"R",48,"R",0,"R",0,"R",0,"R",0
166939,30,"R",55,"R",2,"R",9,"R",41,"R",0,"R",3,"R",0
166939,40,"R",66,"R",1,"R",0,"R",1,"R",9,"R",51,"R",4
166939,41,"R",35,"R",0,"R",0,"R",1,"R",5,"R",27,"R",2
166939,42,"R",31,"R",1,"R",0,"R",0,"R",4,"R",24,"R",2
166939,44,"R",26,"R",0,"R",0,"R",1,"R",2,"R",22,"R",1
166939,45,"R",9,"R",0,"R",0,"R",0,"R",3,"R",5,"R",1
166957, 0,"R",59,"R",26,"R",17,"R",11,"R",5,"R",0,"R",0
166957,10,"R",59,"R",26,"R",17,"R",11,"R",5,"R",0,"R",0
166957,20,"R",30,"R",25,"R",5,"R",0,"R",0,"R",0,"R",0
166957,30,"R",29,"R",1,"R",12,"R",11,"R",5,"R",0,"R",0
167057, 0,"R",125,"R",0,"R",0,"R",0,"R",0,"R",0,"R",125
167057,10,"R",125,"R",0,"R",0,"R",0,"R",0,"R",0,"R",125
167057,40,"R",125,"R",0,"R",0,"R",0,"R",0,"R",0,"R",125
167057,41,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62
167057,42,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63
167057,44,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62
167093, 0,"R",44,"R",7,"R",17,"R",20,"R",0,"R",0,"R",0
167093,10,"R",44,"R",7,"R",17,"R",20,"R",0,"R",0,"R",0
167093,20,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0
167093,30,"R",7,"R",0,"R",3,"R",4,"R",0,"R",0,"R",0
167093,40,"R",27,"R",2,"R",9,"R",16,"R",0,"R",0,"R",0
167093,42,"R",27,"R",2,"R",9,"R",16,"R",0,"R",0,"R",0
167215, 0,"R",29,"R",23,"R",0,"R",2,"R",4,"R",0,"R",0
167215,10,"R",29,"R",23,"R",0,"R",2,"R",4,"R",0,"R",0
167215,20,"R",12,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0
167215,40,"R",17,"R",11,"R",0,"R",2,"R",4,"R",0,"R",0
167215,42,"R",17,"R",11,"R",0,"R",2,"R",4,"R",0,"R",0
167260, 0,"R",49,"R",6,"R",20,"R",23,"R",0,"R",0,"R",0
167260,10,"R",49,"R",6,"R",20,"R",23,"R",0,"R",0,"R",0
167260,20,"R",16,"R",6,"R",10,"R",0,"R",0,"R",0,"R",0
167260,30,"R",4,"R",0,"R",3,"R",1,"R",0,"R",0,"R",0
167260,40,"R",29,"R",0,"R",7,"R",22,"R",0,"R",0,"R",0
167260,41,"R",29,"R",0,"R",7,"R",22,"R",0,"R",0,"R",0
167260,44,"R",29,"R",0,"R",7,"R",22,"R",0,"R",0,"R",0
167288, 0,"R",79,"R",34,"R",26,"R",18,"R",1,"R",0,"R",0
167288,10,"R",79,"R",34,"R",26,"R",18,"R",1,"R",0,"R",0
167288,20,"R",60,"R",34,"R",26,"R",0,"R",0,"R",0,"R",0
167288,30,"R",14,"R",0,"R",0,"R",14,"R",0,"R",0,"R",0
167288,40,"R",5,"R",0,"R",0,"R",4,"R",1,"R",0,"R",0
167288,42,"R",5,"R",0,"R",0,"R",4,"R",1,"R",0,"R",0
167312, 0,"R",112,"R",60,"R",19,"R",22,"R",11,"R",0,"R",0
167312,10,"R",112,"R",60,"R",19,"R",22,"R",11,"R",0,"R",0
167312,20,"R",76,"R",58,"R",15,"R",3,"R",0,"R",0,"R",0
167312,30,"R",36,"R",2,"R",4,"R",19,"R",11,"R",0,"R",0
167358, 0,"R",1766,"R",525,"R",503,"R",435,"R",123,"R",20,"R",160
167358,10,"R",1744,"R",525,"R",503,"R",435,"R",123,"R",20,"R",138
167358,20,"R",610,"R",379,"R",231,"R",0,"R",0,"R",0,"R",0
167358,30,"R",276,"R",0,"R",40,"R",236,"R",0,"R",0,"R",0
167358,40,"R",858,"R",146,"R",232,"R",199,"R",123,"R",20,"R",138
167358,41,"R",188,"R",49,"R",62,"R",15,"R",36,"R",4,"R",22
167358,42,"R",670,"R",97,"R",170,"R",184,"R",87,"R",16,"R",116
167358,44,"R",188,"R",49,"R",62,"R",15,"R",36,"R",4,"R",22
167358,50,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
167376, 0,"R",78,"R",49,"R",9,"R",17,"R",3,"R",0,"R",0
167376,10,"R",78,"R",49,"R",9,"R",17,"R",3,"R",0,"R",0
167376,20,"R",55,"R",49,"R",6,"R",0,"R",0,"R",0,"R",0
167376,30,"R",23,"R",0,"R",3,"R",17,"R",3,"R",0,"R",0
167394, 0,"R",56,"R",9,"R",16,"R",28,"R",1,"R",2,"R",0
167394,10,"R",56,"R",9,"R",16,"R",28,"R",1,"R",2,"R",0
167394,20,"R",22,"R",9,"R",13,"R",0,"R",0,"R",0,"R",0
167394,30,"R",19,"R",0,"R",3,"R",16,"R",0,"R",0,"R",0
167394,40,"R",15,"R",0,"R",0,"R",12,"R",1,"R",2,"R",0
167394,42,"R",15,"R",0,"R",0,"R",12,"R",1,"R",2,"R",0
167464, 0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
167464,10,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
167464,40,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
167464,41,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
167464,45,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
167525, 0,"R",31,"R",18,"R",2,"R",5,"R",6,"R",0,"R",0
167525,10,"R",31,"R",18,"R",2,"R",5,"R",6,"R",0,"R",0
167525,20,"R",21,"R",18,"R",2,"R",1,"R",0,"R",0,"R",0
167525,30,"R",10,"R",0,"R",0,"R",4,"R",6,"R",0,"R",0
167534, 0,"R",128,"R",95,"R",12,"R",21,"R",0,"R",0,"R",0
167534,10,"R",128,"R",95,"R",12,"R",21,"R",0,"R",0,"R",0
167534,20,"R",96,"R",94,"R",2,"R",0,"R",0,"R",0,"R",0
167534,30,"R",32,"R",1,"R",10,"R",21,"R",0,"R",0,"R",0
167598, 0,"R",130,"R",13,"R",42,"R",73,"R",0,"R",2,"R",0
167598,10,"R",130,"R",13,"R",42,"R",73,"R",0,"R",2,"R",0
167598,20,"R",14,"R",6,"R",8,"R",0,"R",0,"R",0,"R",0
167598,30,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0
167598,40,"R",113,"R",6,"R",32,"R",73,"R",0,"R",2,"R",0
167598,41,"R",67,"R",6,"R",28,"R",33,"R",0,"R",0,"R",0
167598,42,"R",46,"R",0,"R",4,"R",40,"R",0,"R",2,"R",0
167598,44,"R",67,"R",6,"R",28,"R",33,"R",0,"R",0,"R",0
167631, 0,"R",31,"R",14,"R",8,"R",9,"R",0,"R",0,"R",0
167631,10,"R",31,"R",14,"R",8,"R",9,"R",0,"R",0,"R",0
167631,20,"R",14,"R",12,"R",2,"R",0,"R",0,"R",0,"R",0
167631,30,"R",17,"R",2,"R",6,"R",9,"R",0,"R",0,"R",0
167677, 0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
167677,10,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
167677,40,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
167677,41,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
167677,42,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
167677,45,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
167729, 0,"R",296,"R",161,"R",76,"R",51,"R",8,"R",0,"R",0
167729,10,"R",296,"R",161,"R",76,"R",51,"R",8,"R",0,"R",0
167729,20,"R",237,"R",161,"R",74,"R",2,"R",0,"R",0,"R",0
167729,30,"R",40,"R",0,"R",2,"R",37,"R",1,"R",0,"R",0
167729,40,"R",19,"R",0,"R",0,"R",12,"R",7,"R",0,"R",0
167729,42,"R",19,"R",0,"R",0,"R",12,"R",7,"R",0,"R",0
167783, 0,"R",200,"R",61,"R",84,"R",55,"R",0,"R",0,"R",0
167783,10,"R",200,"R",61,"R",84,"R",55,"R",0,"R",0,"R",0
167783,20,"R",78,"R",44,"R",34,"R",0,"R",0,"R",0,"R",0
167783,30,"R",31,"R",0,"R",4,"R",27,"R",0,"R",0,"R",0
167783,40,"R",91,"R",17,"R",46,"R",28,"R",0,"R",0,"R",0
167783,41,"R",8,"R",3,"R",2,"R",3,"R",0,"R",0,"R",0
167783,42,"R",83,"R",14,"R",44,"R",25,"R",0,"R",0,"R",0
167783,44,"R",8,"R",3,"R",2,"R",3,"R",0,"R",0,"R",0
167792, 0,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44
167792,10,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44
167792,40,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44
167792,41,"R",42,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42
167792,42,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
167792,44,"R",42,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42
167835, 0,"R",338,"R",120,"R",63,"R",64,"R",13,"R",78,"R",0
167835,10,"R",338,"R",120,"R",63,"R",64,"R",13,"R",78,"R",0
167835,20,"R",183,"R",120,"R",63,"R",0,"R",0,"R",0,"R",0
167835,30,"R",64,"R",0,"R",0,"R",64,"R",0,"R",0,"R",0
167835,40,"R",91,"R",0,"R",0,"R",0,"R",13,"R",78,"R",0
167835,41,"R",69,"R",0,"R",0,"R",0,"R",13,"R",56,"R",0
167835,42,"R",22,"R",0,"R",0,"R",0,"R",0,"R",22,"R",0
167835,44,"R",69,"R",0,"R",0,"R",0,"R",13,"R",56,"R",0
167899, 0,"R",196,"R",45,"R",59,"R",84,"R",8,"R",0,"R",0
167899,10,"R",196,"R",45,"R",59,"R",84,"R",8,"R",0,"R",0
167899,20,"R",80,"R",38,"R",34,"R",8,"R",0,"R",0,"R",0
167899,30,"R",45,"R",1,"R",5,"R",38,"R",1,"R",0,"R",0
167899,40,"R",71,"R",6,"R",20,"R",38,"R",7,"R",0,"R",0
167899,41,"R",70,"R",6,"R",20,"R",38,"R",6,"R",0,"R",0
167899,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
167899,44,"R",70,"R",6,"R",20,"R",38,"R",6,"R",0,"R",0
167905, 0,"R",111,"R",57,"R",26,"R",20,"R",8,"R",0,"R",0
167905,10,"R",111,"R",57,"R",26,"R",20,"R",8,"R",0,"R",0
167905,20,"R",71,"R",53,"R",13,"R",5,"R",0,"R",0,"R",0
167905,30,"R",40,"R",4,"R",13,"R",15,"R",8,"R",0,"R",0
167987, 0,"R",382,"R",117,"R",127,"R",138,"R",0,"R",0,"R",0
167987,10,"R",382,"R",117,"R",127,"R",138,"R",0,"R",0,"R",0
167987,20,"R",215,"R",116,"R",99,"R",0,"R",0,"R",0,"R",0
167987,30,"R",52,"R",0,"R",1,"R",51,"R",0,"R",0,"R",0
167987,40,"R",115,"R",1,"R",27,"R",87,"R",0,"R",0,"R",0
167987,41,"R",12,"R",1,"R",4,"R",7,"R",0,"R",0,"R",0
167987,42,"R",103,"R",0,"R",23,"R",80,"R",0,"R",0,"R",0
167987,44,"R",12,"R",1,"R",4,"R",7,"R",0,"R",0,"R",0
167996, 0,"R",162,"R",53,"R",62,"R",44,"R",2,"R",1,"R",0
167996,10,"R",162,"R",53,"R",62,"R",44,"R",2,"R",1,"R",0
167996,20,"R",99,"R",53,"R",46,"R",0,"R",0,"R",0,"R",0
167996,30,"R",26,"R",0,"R",5,"R",21,"R",0,"R",0,"R",0
167996,40,"R",37,"R",0,"R",11,"R",23,"R",2,"R",1,"R",0
167996,41,"R",23,"R",0,"R",11,"R",12,"R",0,"R",0,"R",0
167996,42,"R",13,"R",0,"R",0,"R",11,"R",1,"R",1,"R",0
167996,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
167996,44,"R",23,"R",0,"R",11,"R",12,"R",0,"R",0,"R",0
168005, 0,"R",317,"R",85,"R",108,"R",58,"R",66,"R",0,"R",0
168005,10,"R",317,"R",85,"R",108,"R",58,"R",66,"R",0,"R",0
168005,20,"R",170,"R",84,"R",86,"R",0,"R",0,"R",0,"R",0
168005,30,"R",68,"R",0,"R",16,"R",47,"R",5,"R",0,"R",0
168005,40,"R",79,"R",1,"R",6,"R",11,"R",61,"R",0,"R",0
168005,41,"R",11,"R",1,"R",4,"R",1,"R",5,"R",0,"R",0
168005,42,"R",68,"R",0,"R",2,"R",10,"R",56,"R",0,"R",0
168005,44,"R",11,"R",1,"R",4,"R",1,"R",5,"R",0,"R",0
168148, 0,"R",1030,"R",288,"R",240,"R",306,"R",0,"R",196,"R",0
168148,10,"R",1030,"R",288,"R",240,"R",306,"R",0,"R",196,"R",0
168148,20,"R",356,"R",219,"R",137,"R",0,"R",0,"R",0,"R",0
168148,30,"R",107,"R",1,"R",5,"R",101,"R",0,"R",0,"R",0
168148,40,"R",567,"R",68,"R",98,"R",205,"R",0,"R",196,"R",0
168148,41,"R",484,"R",62,"R",88,"R",144,"R",0,"R",190,"R",0
168148,42,"R",63,"R",3,"R",9,"R",51,"R",0,"R",0,"R",0
168148,43,"R",20,"R",3,"R",1,"R",10,"R",0,"R",6,"R",0
168148,44,"R",434,"R",40,"R",75,"R",143,"R",0,"R",176,"R",0
168148,45,"R",50,"R",22,"R",13,"R",1,"R",0,"R",14,"R",0
168218, 0,"R",332,"R",108,"R",67,"R",34,"R",0,"R",79,"R",44
168218,10,"R",332,"R",108,"R",67,"R",34,"R",0,"R",79,"R",44
168218,20,"R",173,"R",108,"R",65,"R",0,"R",0,"R",0,"R",0
168218,30,"R",36,"R",0,"R",2,"R",34,"R",0,"R",0,"R",0
168218,40,"R",123,"R",0,"R",0,"R",0,"R",0,"R",79,"R",44
168218,41,"R",99,"R",0,"R",0,"R",0,"R",0,"R",76,"R",23
168218,42,"R",24,"R",0,"R",0,"R",0,"R",0,"R",3,"R",21
168218,44,"R",98,"R",0,"R",0,"R",0,"R",0,"R",76,"R",22
168218,45,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
